unix,date,open,high,low,close,Volume USD,symbol,macd,macd_signal,macd_hist,rsi,volume,taker_buy_base,volume_delta,cvd,cvd_rolling
1719446400,2024-06-27 00:00:00,60864.98,62389.22,60606.63,61706.47,1126705164.782892,BTCUSD,-1651.095556,-1095.326062,-555.769493,36.05,160172.482,80692.923,1213.3640000000014,-1924259.74,-85393.556
1719532800,2024-06-28 00:00:00,61706.46,62225.31,60063.0,60427.84,1519872032.026636,BTCUSD,-1765.581564,-1229.377163,-536.204402,32.63,195508.125,96784.819,-1938.4869999999937,-1926198.227,-85037.526
1719619200,2024-06-29 00:00:00,60427.84,61224.0,60383.77,60986.68,701345872.4881144,BTCUSD,-1790.578163,-1341.617363,-448.9608,35.51,79680.289,39587.752,-504.7850000000035,-1926703.012,-85942.393
1719705600,2024-06-30 00:00:00,60986.68,63058.76,60712.21,62772.01,1070250012.5446604,BTCUSD,-1647.337456,-1402.761382,-244.576075,43.78,147777.915,76847.014,5916.112999999983,-1920786.899,-79566.37
1719792000,2024-07-01 00:00:00,62772.01,63861.76,62497.2,62899.99,1550980813.6701343,BTCUSD,-1506.129524,-1423.43501,-82.694514,44.33,193937.938,98856.63,3775.322000000015,-1917011.577,-58435.202
1719878400,2024-07-02 00:00:00,62900.0,63288.83,61806.28,62135.47,1160792332.6175597,BTCUSD,-1439.32001,-1426.61201,-12.708,41.7,163101.243,81181.232,-738.7789999999804,-1917750.356,-59852.631
1719964800,2024-07-03 00:00:00,62135.46,62285.94,59400.0,60208.58,1945901232.9066567,BTCUSD,-1524.28589,-1446.146786,-78.139103,35.92,295303.265,141296.721,-12709.823000000031,-1930460.179,-69298.617
1720051200,2024-07-04 00:00:00,60208.57,60498.19,56771.0,57050.01,3168619756.2436485,BTCUSD,-1825.449517,-1522.007332,-303.442185,28.86,445656.277,212409.431,-20837.41499999998,-1951297.594,-81643.967
1720137600,2024-07-05 00:00:00,57050.02,57546.0,53485.93,56628.79,4515040083.536514,BTCUSD,-2074.202678,-1632.446401,-441.756276,28.06,577193.595,281356.153,-14481.28899999999,-1965778.883,-95627.537
1720224000,2024-07-06 00:00:00,56628.79,58475.0,56018.0,58230.13,1235398733.4357028,BTCUSD,-2117.714896,-1729.5001,-388.214796,35.34,178580.022,93488.592,8397.162000000011,-1957381.721,-88286.996
1720310400,2024-07-07 00:00:00,58230.13,58449.46,55724.37,55857.81,1094135752.4528687,BTCUSD,-2316.917062,-1846.983493,-469.93357,30.43,210361.981,101582.63,-7196.72099999999,-1964578.442,-94191.644
1720396800,2024-07-08 00:00:00,55857.81,58236.73,54260.16,56714.62,2699942701.375511,BTCUSD,-2378.234007,-1953.233595,-425.000411,33.99,464106.957,234598.041,5089.125,-1959489.317,-79009.681
1720483200,2024-07-09 00:00:00,56714.61,58296.0,56289.45,58050.0,1592351321.655387,BTCUSD,-2292.645926,-2021.116062,-271.529864,39.22,257237.048,130489.72,3742.391999999993,-1955746.925,-71491.446
1720569600,2024-07-10 00:00:00,58050.0,59470.0,57157.79,57725.85,1452293495.6501489,BTCUSD,-2225.320838,-2061.957017,-163.363821,38.43,254248.937,126404.528,-1439.880999999994,-1957186.806,-72203.455
1720656000,2024-07-11 00:00:00,57725.85,59650.0,57050.0,57339.89,1728929618.0583844,BTCUSD,-2178.002312,-2085.166076,-92.836236,37.45,293106.959,145317.613,-2471.732999999949,-1959658.539,-66324.393
1720742400,2024-07-12 00:00:00,57339.89,58526.68,56542.47,57889.1,1360201319.0761504,BTCUSD,-2072.29723,-2082.592307,10.295077,39.79,238100.616,118452.911,-1194.7940000000235,-1960853.333,-65800.987
1720828800,2024-07-13 00:00:00,57889.09,59850.0,57756.63,59204.02,900429281.1482327,BTCUSD,-1860.970032,-2038.267852,177.29782,45.09,157884.322,82455.792,7027.262000000017,-1953826.071,-55162.26
1720915200,2024-07-14 00:00:00,59204.01,61420.69,59194.01,60797.91,1273562988.611176,BTCUSD,-1547.044734,-1940.023228,392.978494,50.74,208060.883,107363.688,6666.492999999988,-1947159.578,-22692.895
1721001600,2024-07-15 00:00:00,60797.91,64900.0,60632.3,64724.14,2435540879.028933,BTCUSD,-970.258193,-1746.070221,775.812028,61.31,352222.181,184882.612,17543.043000000005,-1929616.535,-3650.991
1721088000,2024-07-16 00:00:00,64724.06,65388.97,62373.24,65043.99,2725231969.2884507,BTCUSD,-481.787733,-1493.213724,1011.425991,62.02,375258.616,187258.135,-742.3459999999614,-1930358.881,-4885.777
1721174400,2024-07-17 00:00:00,65044.0,66128.63,63854.0,64087.99,1922412273.088209,BTCUSD,-169.854606,-1228.5419,1058.687294,58.54,276656.393,137074.592,-2507.208999999973,-1932866.09,-8606.35
1721260800,2024-07-18 00:00:00,64087.99,65133.3,63238.48,63987.92,1449872437.6497972,BTCUSD,68.490318,-969.135456,1037.625774,58.17,215648.157,106962.381,-1723.3950000000186,-1934589.485,-8391.258
1721347200,2024-07-19 00:00:00,63987.92,67386.0,63300.67,66660.0,2331517674.368659,BTCUSD,467.604656,-681.787434,1149.39209,64.58,311859.805,159849.531,7839.256999999983,-1926750.228,-47.216
1721433600,2024-07-20 00:00:00,66660.01,67598.0,66222.46,67139.96,961878801.8482212,BTCUSD,813.259655,-382.778016,1196.037671,65.6,123564.406,62262.551,960.6959999999964,-1925789.532,-5002.633
1721520000,2024-07-21 00:00:00,67139.97,68366.66,65777.0,68165.34,1465757867.9747431,BTCUSD,1156.600754,-74.902262,1231.503016,67.73,207228.372,105229.857,3231.342000000004,-1922558.19,-5546.613
1721606400,2024-07-22 00:00:00,68165.35,68474.55,66559.97,67532.01,1448418369.8467095,BTCUSD,1361.897505,212.457691,1149.439813,65.05,192991.391,94973.396,-3044.5990000000165,-1925602.789,-7852.433
1721692800,2024-07-23 00:00:00,67532.0,67750.98,65441.08,65936.01,2088544473.323508,BTCUSD,1379.906098,445.947373,933.958725,58.73,270430.68,133378.428,-3673.823999999964,-1929276.613,1183.566
1721779200,2024-07-24 00:00:00,65936.0,67102.01,65111.0,65376.0,1526490826.466997,BTCUSD,1333.616807,623.48126,710.135548,56.65,215079.421,106626.464,-1826.492999999988,-1931103.106,20194.488
1721865600,2024-07-25 00:00:00,65376.01,66175.49,63456.7,65799.95,2266419771.224864,BTCUSD,1315.971729,761.979353,553.992376,57.86,319685.441,156338.33,-7008.781000000017,-1938111.887,27666.996
1721952000,2024-07-26 00:00:00,65799.95,68200.0,65722.63,67907.99,1630839588.6966548,BTCUSD,1455.313144,900.646112,554.667033,63.37,235384.526,118481.678,1578.8299999999872,-1936533.057,20848.664
1722038400,2024-07-27 00:00:00,67908.0,69399.99,66650.0,67896.5,2162335067.023417,BTCUSD,1546.982422,1029.913374,517.069049,63.32,330982.647,167353.059,3723.47100000002,-1932809.586,31768.856
1722124800,2024-07-28 00:00:00,67896.49,68318.43,67066.66,68249.88,736755676.1377451,BTCUSD,1629.36351,1149.803401,479.560109,64.23,116913.935,57897.212,-1119.5109999999986,-1933929.097,25560.22
1722211200,2024-07-29 00:00:00,68249.88,70079.99,66428.0,66784.69,2499265962.091455,BTCUSD,1558.457599,1231.534241,326.923358,57.84,372537.818,183072.335,-6393.148000000045,-1940322.245,15424.68
1722297600,2024-07-30 00:00:00,66784.68,67000.0,65302.67,66188.0,1533270724.799421,BTCUSD,1437.545131,1272.736419,164.808712,55.42,246551.044,119602.533,-7345.978000000003,-1947668.223,9518.583
1722384000,2024-07-31 00:00:00,66188.0,66849.24,64530.0,64628.0,1489443332.5960116,BTCUSD,1201.986416,1258.586418,-56.600002,49.58,246389.446,120770.267,-4848.911999999982,-1952517.135,7141.404
1722470400,2024-08-01 00:00:00,64628.01,65659.78,62302.0,65354.02,2270877792.65868,BTCUSD,1061.650141,1219.199163,-157.549021,52.11,372654.59,179510.319,-13633.952000000048,-1966151.087,-5297.754
1722556800,2024-08-02 00:00:00,65354.02,65596.14,61230.01,61498.33,2469588785.6981573,BTCUSD,632.025081,1101.764346,-469.739265,40.49,421628.42,203752.37,-14123.679999999991,-1980274.767,-26448.696
1722643200,2024-08-03 00:00:00,61498.34,62198.22,59850.0,60697.99,1711555901.18011,BTCUSD,224.3769,926.286857,-701.909958,38.57,290469.956,141057.499,-8354.957999999984,-1988629.725,-41470.147
1722729600,2024-08-04 00:00:00,60697.99,61117.63,57122.77,58161.0,1874490041.5437355,BTCUSD,-299.94355,681.040776,-980.984325,33.19,339512.415,163061.04,-13390.334999999965,-2002020.06,-72403.525
1722816000,2024-08-05 00:00:00,58161.0,58305.59,49000.0,54018.81,8580928177.429902,BTCUSD,-1037.748875,337.282846,-1375.031721,26.66,1281982.025,628048.857,-25884.310999999987,-2027904.371,-97545.49
1722902400,2024-08-06 00:00:00,54018.82,57040.99,53950.0,56022.01,3119018848.329888,BTCUSD,-1444.175852,-19.008894,-1425.166958,33.48,435953.439,219208.73,2464.021000000008,-2025440.35,-92574.26
1722988800,2024-08-07 00:00:00,56022.0,57736.05,54558.62,55134.16,2490553853.602583,BTCUSD,-1816.969343,-378.600984,-1438.36836,32.06,377442.54,187917.695,-1607.149999999965,-2027047.5,-92458.015
1723075200,2024-08-08 00:00:00,55133.76,62745.14,54730.0,61685.99,2836312292.4318185,BTCUSD,-1565.684707,-616.017729,-949.666979,49.21,470117.508,248506.613,26895.71800000005,-2000151.782,-73401.554
1723161600,2024-08-09 00:00:00,61686.0,61744.37,59535.0,60837.99,1878350555.5122635,BTCUSD,-1418.613443,-776.536871,-642.076571,47.54,308674.339,154008.457,-657.4249999999884,-2000809.207,-75019.675
1723248000,2024-08-10 00:00:00,60837.99,61470.58,60242.0,60923.51,607372221.2460399,BTCUSD,-1280.398025,-877.309102,-403.088923,47.73,115593.354,57323.843,-945.6680000000052,-2001754.875,-79196.685
1723334400,2024-08-11 00:00:00,60923.51,61858.0,58286.73,58712.59,1152081498.1567774,BTCUSD,-1333.887849,-968.624852,-365.262998,43.3,202539.076,98529.969,-5479.138000000006,-2007234.013,-81631.224
1723420800,2024-08-12 00:00:00,58712.59,60711.09,57642.21,59346.64,2186851067.316586,BTCUSD,-1310.015342,-1036.90295,-273.112393,44.88,367126.29,183254.227,-617.835999999952,-2007851.849,-78575.236
1723507200,2024-08-13 00:00:00,59346.64,61578.1,58392.88,60587.15,1668247896.8477187,BTCUSD,-1177.424799,-1065.00732,-112.417479,47.94,255934.721,128789.781,1644.841000000015,-2006207.008,-75103.902
1723593600,2024-08-14 00:00:00,60587.16,61800.0,58433.18,58683.39,1705464263.505865,BTCUSD,-1211.992267,-1094.404309,-117.587958,43.91,295662.808,142977.365,-9708.078000000038,-2015915.086,-77803.199
1723680000,2024-08-15 00:00:00,58683.39,59849.38,56078.54,57541.06,2194915865.052229,BTCUSD,-1316.389204,-1138.801288,-177.587916,41.65,360815.946,175409.953,-9996.03999999998,-2025911.126,-89378.069
1723766400,2024-08-16 00:00:00,57541.05,59817.76,57098.62,58874.6,1614654900.3332715,BTCUSD,-1276.80083,-1166.401196,-110.399633,45.2,268756.529,135355.507,1954.485000000044,-2023956.641,-91147.055
1723852800,2024-08-17 00:00:00,58874.59,59700.0,58785.05,59491.99,457737705.7722839,BTCUSD,-1181.983376,-1169.517632,-12.465744,46.81,77085.532,39276.995,1468.4579999999987,-2022488.183,-88559.086
1723939200,2024-08-18 00:00:00,59491.99,60284.99,58408.92,58427.35,813166580.7264851,BTCUSD,-1179.154849,-1171.445076,-7.709773,44.38,149660.264,74267.606,-1125.051999999996,-2023613.235,-83290.99
1724025600,2024-08-19 00:00:00,58427.35,59617.63,57787.3,59438.5,1336287900.197634,BTCUSD,-1082.839565,-1153.723974,70.884408,47.18,214043.139,106731.684,-579.7710000000079,-2024193.006,-76524.783
1724112000,2024-08-20 00:00:00,59438.5,61400.0,58548.23,59013.8,1890620149.79102,BTCUSD,-1028.918023,-1128.762783,99.84476,46.13,287049.13,144312.524,1575.9180000000051,-2022617.088,-70099.953
1724198400,2024-08-21 00:00:00,59013.8,61820.93,58783.47,61156.03,1682529555.0960546,BTCUSD,-804.056097,-1063.821446,259.765349,51.94,270583.679,135514.303,444.9270000000252,-2022172.161,-56021.074
1724284800,2024-08-22 00:00:00,61156.03,61400.0,59724.87,60375.84,1288544247.9560175,BTCUSD,-680.95657,-987.248471,306.291901,49.84,211098.959,103810.037,-3478.8850000000093,-2025651.046,-45376.279
1724371200,2024-08-23 00:00:00,60375.83,64955.0,60342.14,64037.24,2375916932.7935486,BTCUSD,-284.673389,-846.733455,562.060065,58.38,382490.709,197465.519,12440.329000000029,-2013210.717,-24580.992
1724457600,2024-08-24 00:00:00,64037.24,64494.5,63531.0,64157.01,1015774255.1740764,BTCUSD,38.603329,-669.666098,708.269427,58.62,132741.902,66675.71,609.5180000000109,-2012601.199,-10581.139
1724544000,2024-08-25 00:00:00,64157.02,65000.0,63773.27,64220.0,789935122.9930241,BTCUSD,296.467729,-476.439332,772.907061,58.76,115546.888,58769.818,1992.7479999999923,-2010608.451,17295.92
1724630400,2024-08-26 00:00:00,64219.99,64481.0,62800.0,62834.0,1238341818.4320166,BTCUSD,384.555589,-304.240348,688.795937,54.42,195977.222,95792.83,-4391.562000000005,-2015000.013,10440.337
1724716800,2024-08-27 00:00:00,62834.0,63212.0,58034.01,59415.0,2158144642.992993,BTCUSD,176.447154,-208.102848,384.550002,45.5,339269.805,161112.925,-17043.955000000016,-2032043.968,-4996.468
1724803200,2024-08-28 00:00:00,59415.0,60234.98,57860.0,59034.9,2183054412.974087,BTCUSD,-18.932927,-170.268864,151.335937,44.62,313788.567,154108.273,-5572.021000000008,-2037615.989,-37464.207
1724889600,2024-08-29 00:00:00,59034.9,61166.99,58713.09,59359.01,1617931684.258576,BTCUSD,-145.9378,-165.402651,19.464851,45.58,233896.685,116163.951,-1568.7829999999958,-2039184.772,-38375.565
1724976000,2024-08-30 00:00:00,59359.0,59944.07,57701.1,59123.99,1680918972.4658496,BTCUSD,-262.527968,-184.827714,-77.700254,44.97,268276.469,132245.238,-3785.992999999959,-2042970.765,-41215.89
1725062400,2024-08-31 00:00:00,59123.99,59462.38,58744.0,58973.99,519849184.8690447,BTCUSD,-362.847581,-220.431688,-142.415894,44.56,68866.674,34022.557,-821.5599999999977,-2043792.325,-36558.312
1725148800,2024-09-01 00:00:00,58974.0,59076.59,57201.0,57301.86,1202176847.3910584,BTCUSD,-570.699841,-290.485318,-280.214523,40.17,222909.914,107912.495,-7084.923999999999,-2050877.249,-43025.4
1725235200,2024-09-02 00:00:00,57301.77,59425.69,57128.0,59132.13,1333092369.4465685,BTCUSD,-581.038908,-348.596036,-232.442871,46.4,201218.384,105185.507,9152.630000000005,-2041724.619,-35517.611
1725321600,2024-09-03 00:00:00,59132.12,59809.65,57415.0,57487.73,1335076815.8599248,BTCUSD,-713.694997,-421.615828,-292.079169,42.15,230196.497,112535.989,-5124.519,-2046849.138,-30934.052
1725408000,2024-09-04 00:00:00,57487.74,58519.0,55606.0,57970.9,2027630870.179676,BTCUSD,-770.951079,-491.482879,-279.468201,43.78,326983.311,162532.536,-1918.2390000000007,-2048767.377,-22856.251
1725494400,2024-09-05 00:00:00,57970.9,58327.07,55643.65,56180.0,1577770853.1007977,BTCUSD,-949.887883,-583.16388,-366.724004,39.36,294703.592,142199.828,-10303.935999999989,-2059071.313,-35114.672
1725580800,2024-09-06 00:00:00,56180.0,57008.0,52550.0,53962.97,2988914918.9243345,BTCUSD,-1256.112697,-717.753643,-538.359054,34.68,479063.113,229027.842,-21007.429000000004,-2080078.742,-57590.559
1725667200,2024-09-07 00:00:00,53962.97,54850.0,53745.54,54160.86,905693342.5898322,BTCUSD,-1465.931651,-867.389245,-598.542406,35.42,127686.594,61481.961,-4722.671999999991,-2084801.414,-61188.179
1725753600,2024-09-08 00:00:00,54160.86,55318.0,53629.01,54869.95,885743172.9184759,BTCUSD,-1557.048363,-1005.321068,-551.727295,38.12,162078.536,80094.047,-1890.441999999981,-2086691.856,-62498.85
1725840000,2024-09-09 00:00:00,54869.95,58088.0,54591.96,57042.0,1809715390.0493293,BTCUSD,-1437.423013,-1091.741457,-345.681556,45.6,313094.361,161809.297,10524.233000000007,-2076167.623,-53550.535
1725926400,2024-09-10 00:00:00,57042.01,58044.36,56386.4,57635.99,1349365460.0900571,BTCUSD,-1279.934742,-1129.380114,-150.554628,47.47,228317.676,114113.817,-90.04200000001583,-2076257.665,-54085.504
1726012800,2024-09-11 00:00:00,57635.99,57981.71,55545.19,57338.0,1875738697.378416,BTCUSD,-1165.731626,-1136.650417,-29.08121,46.61,338231.445,166536.314,-5158.816999999981,-2081416.482,-55765.436
1726099200,2024-09-12 00:00:00,57338.0,58588.0,57324.0,58132.32,1802848638.0757017,BTCUSD,-999.607002,-1109.241734,109.634732,49.27,261449.688,133061.371,4673.054000000033,-2076743.428,-63532.711
1726185600,2024-09-13 00:00:00,58132.31,60625.0,57632.62,60498.0,1760671733.5492997,BTCUSD,-669.345635,-1021.262514,351.916879,56.25,277429.492,143075.046,8720.599999999977,-2068022.828,-55421.629
1726272000,2024-09-14 00:00:00,60497.99,60610.45,59400.0,59993.03,728527024.3416963,BTCUSD,-443.248488,-905.659709,462.411221,54.52,102580.577,49816.107,-2948.3629999999976,-2070971.191,-60362.74
1726358400,2024-09-15 00:00:00,59993.02,60395.8,58691.05,59132.0,822410872.3906957,BTCUSD,-329.741738,-790.476114,460.734377,51.62,130524.206,63898.203,-2727.800000000003,-2073698.991,-58698.978
1726444800,2024-09-16 00:00:00,59132.0,59210.7,57493.3,58213.99,1543273198.7027452,BTCUSD,-310.285774,-694.438046,384.152272,48.64,250699.432,124364.721,-1969.9899999999907,-2075668.981,-43625.013
1726531200,2024-09-17 00:00:00,58213.99,61320.0,57610.01,60313.99,1983378424.775704,BTCUSD,-123.98511,-580.347459,456.362349,55.03,318442.066,162650.99,6859.91399999999,-2068809.067,-31193.078
1726617600,2024-09-18 00:00:00,60313.99,61786.24,59174.8,61759.99,2174000496.820776,BTCUSD,138.740312,-436.529905,575.270217,58.83,355729.312,178557.03,1384.7480000000214,-2067424.319,-28239.547
1726704000,2024-09-19 00:00:00,61759.98,63850.0,61555.0,62947.99,2153175931.173872,BTCUSD,437.767462,-261.670432,699.437893,61.69,302382.412,154468.425,6554.4379999999655,-2060869.881,-17899.116
1726790400,2024-09-20 00:00:00,62948.0,64133.32,62350.0,63201.05,1611195963.9908044,BTCUSD,687.246312,-71.887083,759.133395,62.3,257172.835,127396.139,-2380.5570000000007,-2063250.438,-19458.113
1726876800,2024-09-21 00:00:00,63201.05,63559.9,62758.0,63348.96,528657852.3183024,BTCUSD,886.674171,119.825168,766.849003,62.66,78248.362,39389.066,529.7700000000041,-2062720.668,-11843.419
1726963200,2024-09-22 00:00:00,63348.97,64000.0,62357.93,63578.76,897477338.3735126,BTCUSD,1051.148145,306.089763,745.058381,63.27,149129.884,75059.64,989.396000000008,-2061731.272,-20006.653
1727049600,2024-09-23 00:00:00,63578.76,64745.88,62538.75,63339.99,1531015038.3680267,BTCUSD,1148.983444,474.668499,674.314945,62.15,234343.564,116291.356,-1760.8520000000135,-2063492.124,-16642.986
1727136000,2024-09-24 00:00:00,63339.99,64688.0,62700.0,64262.7,1472720338.8562915,BTCUSD,1286.147699,636.964339,649.18336,64.74,236987.628,118461.883,-63.861999999993714,-2063555.986,-14788.609
1727222400,2024-09-25 00:00:00,64262.7,64817.99,62947.08,63152.01,1135250828.2732148,BTCUSD,1290.353566,767.642185,522.711381,59.45,184950.772,89579.443,-5791.885999999999,-2069347.872,-10276.559
1727308800,2024-09-26 00:00:00,63152.01,65839.0,62670.0,65173.99,1831204595.9448967,BTCUSD,1440.241427,902.162033,538.079394,65.05,321186.356,164114.507,7042.657999999996,-2062305.214,17773.528
1727395200,2024-09-27 00:00:00,65173.99,66498.0,64819.9,65769.95,1448852210.3602211,BTCUSD,1588.802897,1039.490206,549.312691,66.52,226404.021,115294.899,4185.777000000002,-2058119.437,26681.977
1727481600,2024-09-28 00:00:00,65769.95,66260.0,65422.23,65858.0,600118483.1222521,BTCUSD,1694.115127,1170.41519,523.699937,66.74,92773.553,45357.404,-2058.744999999996,-2060178.182,26513.674
1727568000,2024-09-29 00:00:00,65858.0,66076.12,65432.0,65602.01,547980013.7152303,BTCUSD,1736.897699,1283.711692,453.186007,65.38,88131.799,44105.125,78.45100000000093,-2060099.731,16067.892
1727654400,2024-09-30 00:00:00,65602.01,65618.8,62856.3,63327.59,1920250261.744216,BTCUSD,1569.187889,1340.806931,228.380957,54.72,296848.373,142277.859,-12292.655000000028,-2072392.386,3865.279
1727740800,2024-10-01 00:00:00,63327.6,64130.63,60164.0,60805.78,2723672081.8326254,BTCUSD,1218.738802,1316.393306,-97.654504,45.81,429817.835,202041.673,-25734.489,-2098126.875,-16710.393
1727827200,2024-10-02 00:00:00,60804.92,62390.31,60000.0,60649.28,1928377637.836784,BTCUSD,917.797337,1236.674112,-318.876775,45.31,327001.805,165312.966,3624.1269999999786,-2094502.748,-17759.32
1727913600,2024-10-03 00:00:00,60649.27,61477.19,59828.11,60752.71,1590773866.8074434,BTCUSD,679.808585,1125.301006,-445.492422,45.73,286137.212,142442.832,-1251.5480000000098,-2095754.296,-27731.468
1728000000,2024-10-04 00:00:00,60752.72,62484.85,60459.9,62086.0,1311145630.5020497,BTCUSD,591.96237,1018.633279,-426.670909,50.91,234795.836,117924.251,1052.6659999999974,-2094701.63,-23730.439
1728086400,2024-10-05 00:00:00,62086.0,62370.56,61689.26,62058.0,484588468.3419123,BTCUSD,514.15736,917.738095,-403.580735,50.81,74330.781,36354.653,-1621.4750000000058,-2096323.105,-22624.114
1728172800,2024-10-06 00:00:00,62058.01,62975.0,61798.97,62819.91,555669634.4773513,BTCUSD,508.118822,835.814241,-327.695419,53.73,96413.453,49785.603,3157.7530000000115,-2093165.352,-17496.371
1728259200,2024-10-07 00:00:00,62819.91,64478.19,62128.0,62224.0,1646315506.5791943,BTCUSD,450.060265,758.663445,-308.603181,51.17,298949.375,150408.794,1868.2129999999888,-2091297.139,-22488.072
1728345600,2024-10-08 00:00:00,62224.01,63200.0,61860.31,62160.49,1230076253.818657,BTCUSD,394.377575,685.806271,-291.428697,50.89,226276.359,113386.113,495.8669999999984,-2090801.272,-23376.953
1728432000,2024-10-09 00:00:00,62160.5,62543.75,60301.0,60636.02,1234778807.5932417,BTCUSD,224.647062,593.574429,-368.927368,44.61,217302.173,102493.086,-12316.001000000018,-2103117.273,-42247.392
1728518400,2024-10-10 00:00:00,60636.01,61321.68,58946.0,60326.39,1445604381.9363792,BTCUSD,64.407405,487.741025,-423.333619,43.44,262947.653,126668.725,-9610.20299999998,-2112727.476,-49477.038
1728604800,2024-10-11 00:00:00,60326.4,63417.56,60087.64,62540.0,1462219576.8498647,BTCUSD,114.713801,413.13558,-298.421779,52.95,263691.142,136678.025,9664.907999999996,-2103062.568,-40341.9
1728691200,2024-10-12 00:00:00,62539.99,63480.0,62487.23,63206.22,686978508.9887543,BTCUSD,205.966119,371.701688,-165.735569,55.39,102784.406,52596.644,2408.881999999998,-2100653.686,-38922.414
1728777600,2024-10-13 00:00:00,63206.23,63285.72,62050.0,62870.02,746564374.2082387,BTCUSD,248.293535,347.020057,-98.726522,53.87,129696.156,65051.714,407.2719999999972,-2100246.414,-36754.29
1728864000,2024-10-14 00:00:00,62870.02,66500.0,62457.81,66083.99,2450094472.8135448,BTCUSD,535.011556,384.618357,150.393199,64.0,338251.601,178341.255,18430.908999999985,-2081815.505,-18259.519
1728950400,2024-10-15 00:00:00,66084.0,67950.0,64800.01,67074.14,2894021862.319518,BTCUSD,832.537509,474.202187,358.335321,66.45,422005.511,212525.53,3045.548999999999,-2078769.956,-9422.084
1729036800,2024-10-16 00:00:00,67074.14,68424.0,66750.49,67620.01,2024560410.106268,BTCUSD,1099.699466,599.301643,500.397823,67.75,254153.501,129797.416,5441.331000000006,-2073328.625,-11023.411
1729123200,2024-10-17 00:00:00,67620.0,67939.4,66666.0,67421.78,1702164439.5654595,BTCUSD,1280.668983,735.575111,545.093872,66.73,220272.837,108933.392,-2406.0529999999853,-2075734.678,-17615.241
1729209600,2024-10-18 00:00:00,67421.78,69000.0,67192.36,68428.0,1959735899.8769643,BTCUSD,1488.12796,886.085681,602.04228,69.24,245301.761,124706.313,4110.864999999991,-2071623.813,-11445.631
1729296000,2024-10-19 00:00:00,68427.99,68693.26,68010.0,68378.0,559628628.9613105,BTCUSD,1629.719718,1034.812488,594.90723,68.97,68632.108,33351.493,-1929.1219999999885,-2073552.935,-13453.204
1729382400,2024-10-20 00:00:00,68377.99,69400.0,68100.0,69031.99,854082429.8105861,BTCUSD,1774.25127,1182.700245,591.551025,70.63,105939.492,55143.159,4346.826000000001,-2069206.109,3186.277
1729468800,2024-10-21 00:00:00,69032.0,69519.52,66840.67,67377.5,2130833593.5466976,BTCUSD,1735.286744,1293.217545,442.0692,61.63,253437.333,122912.479,-7612.375,-2076818.484,21308.391
1729555200,2024-10-22 00:00:00,67377.5,67836.01,66571.42,67426.0,1654285791.6605556,BTCUSD,1688.852581,1372.344552,316.508029,61.78,218518.977,106501.52,-5515.937000000005,-2082334.421,12168.327
1729641600,2024-10-23 00:00:00,67426.01,67472.83,65260.0,66668.65,1695101430.9187467,BTCUSD,1572.81097,1412.437835,160.373134,57.88,248215.058,119532.632,-9149.793999999994,-2091484.215,4270.081
1729728000,2024-10-24 00:00:00,66668.65,68850.0,66510.0,68198.28,1526736320.912938,BTCUSD,1585.993173,1447.148903,138.84427,62.97,212340.722,106868.448,1396.173999999999,-2090088.041,4613.589
1729814400,2024-10-25 00:00:00,68198.27,68771.49,65596.29,66698.33,2320667435.2932534,BTCUSD,1458.592982,1449.437719,9.155263,55.85,348511.871,167089.238,-14333.39499999996,-2104421.436,-8098.331
1729900800,2024-10-26 00:00:00,66698.32,67454.55,66439.9,67092.76,792887047.147892,BTCUSD,1373.620377,1434.27425,-60.653873,57.22,94169.992,47331.442,492.8920000000071,-2103928.544,-10763.192
1729987200,2024-10-27 00:00:00,67092.76,68332.05,66913.73,68021.7,585006148.4704809,BTCUSD,1365.496081,1420.518616,-55.022535,60.34,88468.808,45814.326,3159.8439999999973,-2100768.7,-9471.561
1730073600,2024-10-28 00:00:00,68021.69,70270.0,67618.0,69962.21,2005105729.8174448,BTCUSD,1498.368201,1436.088533,62.279668,65.93,256128.622,135854.89,15581.158000000023,-2085187.542,5613.73
1730160000,2024-10-29 00:00:00,69962.21,73620.12,69760.0,72736.42,3602465986.891757,BTCUSD,1806.69937,1510.210701,296.48867,72.01,382502.06,199025.299,15548.538,-2069639.004,33478.269
1730246400,2024-10-30 00:00:00,72736.41,72961.0,71436.0,72344.74,1941210537.2882867,BTCUSD,1996.43508,1607.455577,388.979503,70.11,227108.808,113211.086,-686.6359999999986,-2070325.64,42401.836
1730332800,2024-10-31 00:00:00,72344.75,72700.0,69685.76,70292.01,2091144977.4946847,BTCUSD,1958.586475,1677.681756,280.904719,61.01,256485.328,122732.5,-11020.328000000009,-2081345.968,21716.6
1730419200,2024-11-01 00:00:00,70292.01,71632.95,68820.14,69496.01,2677358022.00497,BTCUSD,1843.114361,1710.768277,132.346083,57.88,352591.088,170405.189,-11780.709999999965,-2093126.678,7527.008
1730505600,2024-11-02 00:00:00,69496.0,69914.37,69000.14,69374.74,731232427.6311549,BTCUSD,1721.966643,1713.00795,8.958693,57.4,79314.105,38567.431,-2179.243000000002,-2095305.921,4940.493
1730592000,2024-11-03 00:00:00,69374.74,69391.0,67478.73,68775.99,1709666206.4062023,BTCUSD,1559.663256,1682.339011,-122.675756,54.95,226477.376,110474.573,-5528.229999999981,-2100834.151,-19018.646
